,x,y,z,cluster_labels_baseline
1889,5.6549444,1.1661502,0.6525761,HRIR
1890,5.423702,2.0461845,0.4801967,HRIR
1891,1.5639396,8.664037,2.5664058,LRMP
1892,1.1741341,6.0281687,4.345469,LRHB
1893,4.3544354,4.708886,0.5103,LRHB
1894,4.558064,9.731116,1.4540437,VLR
1895,4.169599,11.693627,3.2465155,VLR
1896,4.9570894,3.0693123,5.560603,HRBF
1897,2.826384,9.048041,4.864967,LRMP
1898,-0.3774349,9.582802,4.546473,LRMP
1899,1.5553387,7.722358,7.4486604,LRMP
1900,-0.48834667,7.642545,5.054433,LRMP
1901,3.8672333,1.5879911,3.4234545,HRIR
1902,5.723452,0.52797043,1.8638529,HRIR
1903,8.68592,11.135306,4.178293,VLR
1904,6.1596723,5.3319163,5.1003304,HRBF
1905,3.403928,9.0756645,6.421341,LRMP
1906,6.97125,4.595008,4.261069,HRBF
1907,-0.95286894,4.3773966,6.022995,HRVP
1908,7.631919,10.004784,1.0272313,VLR
1909,7.964552,10.395199,1.4128271,VLR
1910,1.6519274,7.8729796,8.01291,LRMP
1911,8.23219,11.610159,1.9082794,VLR
1912,7.3637247,9.6797695,0.7702658,VLR
1913,4.6147447,10.635036,4.925008,VLR
1914,7.189735,12.377369,2.8080385,VLR
1915,6.9058657,6.188115,5.1557283,HRBF
1916,7.129206,10.730817,4.7924237,VLR
1917,-0.44700885,6.8345523,4.4833326,HRVP
1918,1.8268787,3.7748518,2.643853,HRVP
1919,6.041262,10.93026,5.6886473,VLR
1920,1.1884581,5.7102985,6.7317386,LRHB
1921,2.4040773,3.0112135,2.8535395,LRHB
1922,3.8451524,3.9241652,4.11005,LRHB
1923,7.24856,10.769672,4.8353567,VLR
1924,6.948452,8.748099,0.715312,LRHB
1925,7.5968485,8.7030325,4.5866885,VLR
1926,3.843058,6.3644533,0.9461757,LRHB
1927,1.4748701,9.542563,3.880829,LRMP
1928,7.601489,9.058283,5.6454616,HRBF
1929,6.536052,8.908898,0.34493408,LRHB
1930,5.6575165,1.3432895,1.4823161,HRIR
1931,2.2998767,5.0822783,3.1141393,LRMP
1932,2.5964463,10.896351,4.924323,LRHB
1933,3.1361525,5.5946965,-0.30268213,LRHB
1934,1.5117582,4.6310735,2.604888,LRHB
1935,4.5327783,9.118732,3.3789392,VLR
1936,2.3669431,4.9863825,0.5025884,LRHB
1937,5.9998174,1.444033,0.91886556,HRIR
1938,4.1914454,10.293591,7.722407,VLR
1939,8.215013,11.571107,3.4648252,VLR
1940,7.5036144,8.60197,2.6195867,VLR
1941,7.328973,10.05303,1.1832571,VLR
1942,8.38483,8.681095,3.2589278,VLR
1943,4.578543,10.609954,4.5588408,VLR
1944,0.77414864,8.031818,6.7111917,LRMP
1945,5.999127,9.302928,0.66055274,VLR
1946,7.4031687,12.409963,4.709857,VLR
1947,0.5177725,2.9815938,4.4811244,HRVP
1948,0.72196573,6.518447,4.8962526,LRMP
1949,3.0008187,6.561909,8.064158,HRBF
1950,6.494709,9.975271,2.2013988,VLR
1951,1.4031692,6.654343,6.7289467,LRMP
1952,5.1649423,11.962502,3.3637218,VLR
1953,7.5271072,11.781159,4.739327,VLR
1954,-0.3398965,7.910532,3.7913055,LRMP
1955,4.912231,5.355931,4.924745,HRBF
1956,3.0621302,3.5437799,2.6038053,LRHB
1957,-0.382638,8.616872,6.9844494,LRMP
1958,3.005249,4.4347954,4.1899986,LRHB
1959,3.4173112,6.224035,0.17185579,LRHB
1960,6.231223,9.849364,2.5499537,VLR
1961,5.1389766,1.063997,2.0256793,HRIR
1962,2.5457807,7.284628,0.30527353,LRHB
1963,3.6965895,3.6864688,0.38632098,LRHB
1964,6.2322845,12.559377,2.7381554,VLR
1965,-1.2911913,5.2296658,6.7435975,HRVP
1966,4.329842,11.318394,4.7191935,VLR
1967,0.91601527,8.917127,1.9337977,LRMP
1968,3.7490466,4.9681363,4.8797526,HRBF
1969,4.166875,12.02298,5.8567123,VLR
1970,1.5899005,11.440294,2.7965767,LRMP
1971,1.781975,11.207456,4.475832,LRMP
1972,1.9370625,11.038755,4.4206104,LRMP
1973,1.143292,9.098989,5.225002,LRMP
1974,-0.040447462,7.047614,8.580069,LRMP
1975,5.2984004,11.107384,5.059021,LRMP
1976,1.6335434,5.111044,7.633754,HRVP
1977,2.510945,3.3502584,4.2861986,HRVP
1978,4.294741,10.587443,1.599571,VLR
1979,-0.24998605,9.109271,4.897186,LRMP
1980,8.470511,9.348214,2.8225617,VLR
1981,5.8198647,3.017952,1.8343259,HRIR
1982,5.909311,11.033691,5.5999985,VLR
1983,8.42869,10.590523,3.9895144,VLR
1984,7.916441,11.479465,3.1493864,VLR
1985,7.0295157,7.6558514,6.4215574,HRBF
1986,4.8530893,9.274984,5.3084164,VLR
1987,5.1089664,8.464514,6.0965667,HRBF
1988,8.093152,8.910845,2.024582,VLR
1989,1.7054151,10.001294,4.803411,LRMP
1990,1.4801667,4.4951844,8.235864,HRVP
1991,7.3694277,12.070866,2.8052754,VLR
1992,4.6845255,8.320114,6.483266,HRBF
1993,2.8404582,2.4230833,2.0955892,HRIR
1994,0.7186769,6.0811734,5.5129943,LRMP
1995,2.3219924,1.7648773,5.4978137,HRVP
1996,4.460902,9.442178,2.901873,VLR
1997,1.7230355,4.8959637,3.5445182,HRVP
1998,5.097123,9.491239,6.4645033,VLR
1999,5.8125424,5.553539,1.778111,LRHB
2000,1.2811313,3.8162117,5.852903,HRVP
2001,-0.43117163,4.62459,7.960693,HRVP
2002,-0.33139145,4.4183106,7.187199,HRVP
2003,6.822829,12.331568,3.2491722,VLR
2004,-0.4457771,8.821519,7.0517974,LRMP
2005,4.9812303,10.972941,7.4242797,VLR
2006,7.1336126,7.5731573,1.6271873,LRHB
2007,6.1334877,1.1162528,1.5119267,HRIR
2008,6.4385524,4.495451,2.4817433,LRHB
2009,7.968375,9.630206,2.0685713,VLR
2010,3.951762,1.511956,1.7157278,HRIR
2011,7.4340124,11.536744,5.426047,VLR
2012,7.9281926,8.772201,3.2128701,VLR
2013,8.110669,9.551448,4.4896817,VLR
2014,5.830973,1.4026145,0.9484717,HRIR
2015,5.557462,3.783808,0.090837285,LRHB
2016,7.6460514,10.469694,0.92499346,VLR
2017,5.4303727,8.241697,2.7438653,LRHB
2018,5.355068,12.954795,2.6377409,VLR
2019,4.271219,4.167095,2.127972,LRHB
2020,6.8756227,5.866497,0.9166108,LRHB
2021,7.2993436,10.829535,4.133184,VLR
2022,8.000752,9.565601,4.280112,VLR
2023,2.2481308,3.587471,3.960855,HRVP
2024,-0.67829186,4.578539,6.100014,HRVP
2025,7.327228,12.892975,3.7425172,VLR
2026,6.0004063,3.566795,5.376291,HRBF
2027,4.875768,0.76204723,1.2739958,HRIR
2028,2.7864494,5.213035,6.958975,HRBF
2029,1.0459368,8.259295,4.7840014,LRMP
2030,7.376867,10.356652,2.1653569,VLR
2031,2.2214153,7.8419423,2.633256,LRHB
2032,-0.29217538,9.148737,4.7192707,LRMP
2033,-0.4785079,5.413965,7.7566137,HRVP
2034,1.9995433,6.948773,2.3499124,LRHB
2035,2.9946482,2.2375405,2.226484,HRIR
2036,2.9241507,8.949452,4.170492,LRMP
2037,2.079723,7.6359954,1.2669257,LRHB
2038,4.5921426,11.921422,5.917415,VLR
2039,3.296935,4.87734,1.8864449,LRHB
2040,1.8978392,9.223512,1.4743425,LRMP
2041,4.7354774,12.7466135,3.6026478,VLR
2042,4.6237316,11.219559,1.8941547,VLR
2043,-0.75541,4.1893415,7.598534,HRVP
2044,-0.4319653,7.090093,6.877912,LRMP
2045,-0.27015182,8.803232,5.6613727,LRMP
2046,5.0300865,11.745551,2.9156451,VLR
2047,0.7186167,3.6923258,4.370194,HRVP
2048,5.456304,11.823673,1.328554,VLR
2049,2.6790817,3.3149726,1.2128869,LRHB
2050,1.8063841,8.135414,3.6368585,LRMP
2051,1.2268249,11.489813,3.972937,LRMP
2052,2.236317,8.845554,0.44020528,LRHB
2053,1.7687359,2.875293,6.593654,HRVP
2054,1.1411147,2.859593,4.6031632,HRVP
2055,4.520774,11.429529,6.0395217,VLR
2056,5.199456,2.8819757,5.1434093,HRBF
2057,4.745571,9.355134,6.444044,VLR
2058,5.448483,3.2411923,4.6183867,HRBF
2059,4.414865,10.878273,5.5600657,LRMP
2060,4.624421,3.713828,5.6252294,HRBF
2061,-0.09002061,4.912213,7.345029,HRVP
2062,0.72711945,2.3893595,6.0411086,HRVP
2063,0.9312597,2.942582,7.0007153,HRVP
2064,5.8620453,7.393041,6.467204,HRBF
2065,5.2145796,6.2772694,6.2928753,HRBF
2066,7.460356,12.284602,2.6290212,VLR
2067,4.305293,12.785658,4.4350104,VLR
2068,1.6644703,7.4471297,1.2536783,LRHB
2069,1.3913277,10.098407,5.9442186,LRMP
2070,5.758242,10.590549,1.5086415,VLR
2071,-0.076419815,4.2912526,6.529428,HRVP
2072,0.7193566,6.5603786,6.816062,LRMP
2073,4.1321497,11.620978,4.7906184,LRMP
2074,4.4628625,11.890547,5.3032045,VLR
2075,1.5224303,11.300287,2.7380805,LRMP
2076,5.567196,10.065779,3.4097352,VLR
2077,0.20321107,8.910327,6.9626245,LRMP
2078,1.6125435,7.5726175,8.354653,LRMP
2079,-0.27343172,6.3468294,9.235614,LRMP
2080,4.9717393,9.174652,2.9780855,VLR
2081,4.9056296,11.953023,4.189942,VLR
2082,2.903407,6.2112308,8.755042,HRBF
2083,2.184096,5.978904,5.1129413,LRMP
2084,2.4605722,9.111876,5.3284698,LRMP
2085,1.5950221,6.5039415,5.6142387,LRMP
2086,0.06197286,6.6084642,6.5592704,LRMP
2087,1.8642313,8.5243435,4.9388647,LRMP
2088,0.60625565,5.8242526,9.29617,LRMP
2089,1.0727371,3.3979325,4.034396,HRVP
2090,1.9643779,6.128304,8.890767,LRMP
2091,1.7070603,9.763641,4.192786,LRMP
2092,2.6070504,7.6773343,4.8143277,LRMP
2093,-0.011259767,4.877133,6.121782,HRVP
2094,1.012601,4.5542226,8.941526,HRVP
2095,5.6272473,7.4521885,7.107334,HRBF
2096,1.3738325,4.214302,7.5745583,HRVP
2097,1.1034198,4.160746,8.4957695,HRVP
2098,5.2422457,3.2682712,4.8583274,HRBF
2099,1.4582652,6.38102,4.8651466,LRMP
2100,1.9035883,9.554846,7.006909,LRMP
2101,4.8193426,10.772359,4.3015485,VLR
2102,5.016197,8.787297,2.6562324,LRHB
2103,4.9108124,10.835459,5.39824,VLR
2104,3.4430032,8.048031,4.3455873,HRBF
2105,3.7916663,5.0315576,4.4584846,LRHB
2106,-0.45172098,5.33641,9.414213,HRVP
2107,-0.58878875,3.9727576,8.369975,HRVP
2108,2.524771,7.733068,8.816678,LRMP
2109,0.24937381,9.445774,7.049055,LRMP
2110,1.8819438,3.3350625,3.2417445,LRHB
2111,-0.063355714,3.9886117,5.557942,HRVP
2112,1.3780696,11.424195,2.598563,LRMP
2113,4.070248,7.1422343,7.0592833,HRBF
2114,1.9100605,9.854329,5.0353274,LRMP
2115,0.86410695,4.8833933,7.711762,HRVP
2116,2.5720289,10.365816,2.2468374,VLR
2117,5.482982,6.074161,6.0109115,HRBF
2118,8.337101,8.699922,2.1594102,VLR
2119,6.293591,8.024593,4.4733944,HRBF
2120,1.8744478,8.658356,4.570645,HRBF
2121,7.0928993,8.174852,5.7842174,HRBF
2122,8.041122,8.868648,1.6951245,VLR
2123,4.2649617,1.8101563,3.5653887,HRIR
2124,8.18268,11.9181,3.4788446,VLR
2125,4.288921,2.688102,4.037237,HRIR
2126,8.825384,10.2720995,3.520986,VLR
2127,5.2523193,9.165596,4.8973274,LRMP
2128,7.5573454,11.946686,5.0809765,VLR
2129,7.4828987,7.6560826,5.6693826,HRBF
2130,1.7165416,5.3190856,4.71064,HRVP
2131,6.5816994,10.329815,1.4927387,VLR
2132,7.6121893,5.9513516,2.5776258,HRBF
2133,7.415532,12.113779,3.3222783,VLR
2134,5.9115114,1.7413641,3.047622,HRIR
2135,5.066557,8.79665,2.538004,LRHB
2136,0.6802162,11.095259,3.8707664,LRMP
2137,6.207808,3.668395,1.5234672,HRIR
2138,0.19486952,7.8053064,3.5674086,LRMP
2139,1.6870707,8.144645,8.200863,LRMP
2140,-0.4949873,7.2957635,5.089644,LRMP
2141,1.7879107,3.0399823,3.5183668,LRHB
2142,0.29911307,8.098287,7.560742,LRMP
2143,4.5116935,5.5235286,-0.32772774,LRHB
2144,4.1872554,11.284151,3.0363123,LRMP
2145,0.38484904,6.0605745,5.142465,LRMP
2146,5.095004,9.189622,3.5805306,VLR
2147,2.3722363,7.2650027,8.834883,LRMP
2148,1.4260005,8.515527,7.4448233,LRMP
2149,2.3607762,3.0540514,6.204181,HRVP
2150,1.6573186,10.296938,2.4966006,LRMP
2151,1.9085658,8.469551,0.5257189,LRHB
2152,2.0767748,6.9255548,5.1577783,LRMP
2153,1.7077684,4.7662916,3.9098172,LRHB
2154,0.26359496,8.740042,6.108579,LRMP
2155,5.0242877,10.853905,6.0530925,VLR
2156,5.5378647,11.867275,4.4138856,VLR
2157,0.41840488,7.6830935,3.0393946,LRMP
2158,5.146893,2.5166216,1.9236223,HRIR
2159,6.1989574,10.338954,1.1918021,VLR
2160,5.247323,8.547583,1.4401958,LRHB
2161,5.1288786,13.091491,2.80044,VLR
2162,5.304151,9.566251,1.5183128,VLR
2163,1.3168385,8.720621,6.328461,LRMP
2164,3.7145815,1.2796742,1.6517862,HRIR
2165,5.087188,5.3378015,5.6434617,HRBF
2166,1.5356013,10.456915,5.9040937,LRMP
2167,2.6526263,8.86548,5.323935,LRMP
2168,5.158511,10.873873,2.8777335,VLR
2169,1.3389951,7.687558,8.739527,LRMP
2170,1.2920024,7.166711,5.206068,LRMP
2171,0.5705833,5.545716,5.2459536,HRVP
2172,0.34395108,9.1059675,7.527847,LRMP
2173,0.87277037,9.760409,6.636498,LRMP
2174,1.6298397,5.8459277,6.4772,LRMP
2175,-0.33866987,9.091966,7.1056833,LRMP
2176,2.125942,6.801973,3.4233377,LRMP
2177,4.883566,11.211375,3.0150232,VLR
2178,2.1805298,7.3789926,6.621984,LRMP
2179,0.020991137,4.286355,8.782094,HRVP
2180,2.8258858,1.0169667,3.2549653,HRIR
2181,7.8874645,8.290951,3.9323044,VLR
2182,3.0272362,8.33106,5.9300127,HRBF
2183,4.015185,7.5517564,4.4788995,HRBF
2184,3.0270777,3.8591313,5.3616457,HRBF
2185,0.26725847,3.1359076,7.9403586,HRVP
2186,6.619743,8.480124,5.118824,HRBF
2187,3.3523848,6.2676525,6.338152,HRBF
2188,3.6442587,1.9308947,4.881353,HRIR
2189,4.547354,0.91048473,3.002608,HRIR
2190,5.8766985,1.0095104,2.6590602,HRIR
2191,3.1384513,6.834357,7.494126,HRBF
2192,4.6152782,1.4014517,3.0953147,HRIR
2193,0.4829744,4.6253963,5.975616,HRVP
2194,0.36204565,5.1240544,7.8969994,HRVP
2195,4.1497293,5.084921,3.8616266,HRBF
2196,4.898142,2.612845,4.185851,HRBF
2197,2.0545073,7.4978375,5.629798,LRMP
2198,1.2106569,9.7230015,3.0251205,LRMP
2199,7.3937287,7.524259,1.7348266,LRHB
2200,0.1455796,4.0631886,6.480254,HRVP
2201,3.2050755,4.5372176,4.2243285,HRBF
2202,3.1132216,6.6742134,7.4136906,HRBF
2203,2.3691669,9.653874,6.7387176,LRMP
2204,6.431322,10.4257,3.3985488,VLR
2205,7.8255563,10.630386,1.3532997,VLR
2206,5.5547,4.9177957,2.0684595,LRHB
2207,4.523976,11.658321,3.1492996,VLR
2208,7.9684906,11.296596,4.8166704,VLR
2209,7.574955,9.811065,1.5501871,VLR
2210,4.9705048,12.001016,4.2722116,LRMP
2211,5.08461,11.276006,2.9315689,VLR
2212,2.3115933,7.7345505,3.2771525,LRMP
2213,7.1825423,5.257445,2.2178867,HRBF
2214,1.6606042,7.735441,2.3556654,LRMP
2215,-0.13060626,4.0555935,7.1549597,HRVP
2216,6.432786,5.7698245,1.2492653,LRHB
2217,3.083804,4.268479,2.473145,LRHB
2218,1.2514278,10.215989,6.050025,LRMP
2219,4.6694903,11.783077,1.9785433,VLR
2220,4.012211,4.419454,1.1076461,LRHB
2221,6.059008,9.827989,2.4744492,VLR
2222,1.5255386,9.307694,1.0761899,LRMP
2223,6.7013035,11.660344,3.0187051,VLR
2224,2.0470333,8.844877,1.4179267,LRMP
2225,3.2877314,5.2099233,0.6707948,LRHB
2226,3.8711433,4.720675,7.5494714,HRBF
2227,2.0485065,9.695827,7.05497,LRMP
2228,4.275546,4.619292,5.857815,HRBF
2229,1.0892041,3.8326893,6.6454663,HRVP
2230,2.8191407,6.496519,5.1022043,HRBF
2231,1.0762624,3.8627133,5.036589,HRVP
2232,0.81732804,8.299724,2.504287,LRMP
2233,4.4474382,12.548678,3.9180644,VLR
2234,3.534694,2.5936835,4.693348,HRBF
2235,7.0894303,5.51087,1.3528821,LRHB
2236,-0.9401653,5.1393948,6.680213,HRVP
2237,4.6565943,11.410658,2.947961,VLR
2238,5.44002,1.9499769,2.9700127,HRIR
2239,2.6396868,5.1214905,6.0458207,HRVP
2240,-0.83847076,4.9577727,6.258492,HRVP
2241,3.9045653,2.2202842,4.4538913,HRIR
2242,7.0896645,8.617411,4.2724533,VLR
2243,8.362071,11.884216,2.8688316,VLR
2244,4.4716043,3.6411588,2.1975508,LRHB
2245,4.8613234,2.7810488,1.8837348,HRIR
2246,2.3845782,10.766775,3.9773135,LRMP
2247,2.525697,5.376683,5.651854,HRBF
2248,5.3858137,10.533672,1.6406075,VLR
2249,4.3409266,1.8297018,4.1085944,HRIR
2250,7.7711067,7.8327417,2.805145,VLR
2251,3.1781814,5.124807,6.581013,HRBF
2252,4.0617943,2.7111678,2.27343,HRIR
2253,-0.68725675,4.8911095,7.7310667,HRVP
2254,4.0938377,2.5207345,5.022779,HRBF
2255,3.1102946,1.8903953,5.198454,HRVP
2256,1.3623097,2.8922458,3.6550138,HRVP
2257,2.9243817,3.9404824,2.4071503,LRHB
2258,6.2245393,8.889845,2.142286,VLR
2259,1.3962688,4.021988,8.389502,HRVP
2260,5.073442,9.978483,2.0060585,VLR
2261,-0.25008148,4.3556447,7.276814,HRVP
2262,-0.5249516,7.363028,6.9496236,LRMP
2263,0.9905608,7.515315,8.303766,LRMP
2264,5.351969,2.8643613,5.1717153,HRBF
2265,4.624032,1.9909455,3.1947126,HRIR
2266,4.1782966,2.2810583,4.815793,HRBF
2267,4.047915,2.693428,4.530581,HRBF
2268,3.3771548,8.392154,5.0696015,HRBF
2269,0.2943509,8.0519085,7.120135,LRMP
2270,7.327582,7.641942,5.4287777,HRBF
2271,2.5536468,4.1211205,2.6979504,LRHB
2272,2.5196402,7.6944623,4.4625554,LRMP
2273,4.1984205,4.2587395,1.6455195,LRHB
2274,1.9334292,5.963633,5.1428766,LRMP
2275,5.381098,7.633794,0.5293964,LRHB
2276,3.8067226,4.4140477,6.7847433,HRBF
2277,1.195737,4.475752,4.8038483,HRVP
2278,1.5989305,9.030301,4.9412966,LRMP
2279,2.2378173,6.853258,7.000824,LRMP
2280,1.5287385,4.072647,7.8892574,HRVP
2281,0.90811574,9.297737,5.542885,LRMP
2282,1.1714694,8.669981,8.308485,LRMP
2283,8.048773,11.6174555,2.9712381,VLR
2284,6.134475,4.452512,4.174878,HRBF
2285,5.45083,9.0871105,2.512544,VLR
2286,-0.22317284,9.582403,6.2463183,LRMP
2287,-0.59790254,6.2705293,5.24615,LRMP
2288,1.5136312,7.1267147,3.5809877,LRMP
2289,7.725455,9.797894,5.3251276,VLR
2290,3.1148338,9.386027,7.0300903,LRMP
2291,0.32570973,3.9216304,8.07797,HRVP
2292,5.619503,11.781832,2.2513254,VLR
2293,4.776481,12.867534,2.8751354,VLR
2294,3.1807363,8.563362,4.793865,LRMP
2295,-0.7915755,3.756509,7.870527,HRVP
2296,6.102581,0.9120823,1.479419,HRIR
2297,-0.83967984,4.383607,7.731637,HRVP
2298,4.455231,1.499613,3.0682223,HRIR
2299,4.4701715,11.178989,3.8227856,VLR
2300,4.26253,5.579308,7.68866,HRBF
2301,8.166378,9.305033,4.880051,VLR
2302,2.8680313,8.692417,6.0449142,LRMP
2303,2.9206672,8.215978,6.916148,LRMP
2304,8.221896,9.191086,4.1750154,VLR
2305,1.2470366,4.899577,7.597461,HRVP
2306,7.5063686,9.139871,5.7311654,VLR
2307,5.932117,3.317418,4.011491,HRBF
2308,4.006259,4.729223,1.639934,LRHB
2309,2.6697524,7.676631,1.4401304,LRMP
2310,6.633423,5.829518,1.9861484,LRHB
2311,3.1021025,3.4180756,2.8554375,LRHB
2312,1.9647629,8.485162,2.9495707,LRMP
2313,2.8005276,8.76722,4.3855658,LRMP
2314,5.546239,11.466876,1.0205305,VLR
2315,2.2308235,7.27088,1.8231946,LRHB
2316,2.5774865,7.4934616,1.2253151,LRHB
2317,1.6061803,10.237834,4.5219197,LRMP
2318,8.147743,10.045067,2.2013192,VLR
2319,5.870997,0.6461312,2.2397168,HRIR
2320,7.282987,10.330888,0.969075,VLR
2321,2.2416124,11.402123,3.0995867,LRMP
2322,5.9676294,6.451032,0.2686584,LRHB
2323,4.005679,4.308704,1.974402,LRHB
2324,2.0037017,10.984847,1.4444191,LRMP
2325,2.880556,6.318178,6.397019,HRBF
2326,7.6349096,11.514455,1.932517,VLR
2327,6.9057417,6.485703,2.8062863,LRHB
2328,2.8228197,8.404721,1.2217087,LRHB
2329,7.674682,11.16828,1.6759773,VLR
2330,3.9770358,5.2285304,0.31246176,LRHB
2331,1.2646766,10.3049345,2.9998736,LRMP
2332,2.5623934,4.978865,3.364718,LRHB
2333,4.523717,4.3692293,2.2035406,LRHB
2334,5.572427,0.9609689,0.9594977,HRIR
2335,6.764153,7.122228,4.884114,HRBF
2336,0.3665274,5.773423,7.0920467,LRMP
2337,2.7996583,9.05996,6.0672536,LRMP
2338,5.1805005,8.97691,7.9362545,HRBF
2339,2.503706,1.5770966,5.3650413,HRIR
2340,2.41728,7.3130984,5.627811,LRMP
2341,2.5406654,1.4265504,4.5385413,HRIR
2342,2.0953863,8.378622,5.0025487,LRMP
2343,1.5418409,2.1538563,6.8242145,HRVP
2344,0.727266,8.231956,6.232935,LRMP
2345,8.151283,10.176077,4.0655394,VLR
2346,4.4885297,5.1651363,1.7572844,LRHB
2347,2.2543066,8.332334,5.8477983,LRMP
2348,3.4411242,4.627285,1.4792695,LRHB
2349,-0.0333867,8.27564,3.8151622,LRMP
2350,5.541903,5.8969197,3.3138788,HRBF
2351,0.012398245,4.775089,6.3708167,HRVP
2352,2.3937838,5.805984,6.051075,HRBF
2353,3.7571907,8.579863,8.653732,LRMP
2354,7.740087,9.100753,5.5774355,VLR
2355,7.0993853,7.008297,2.8949025,HRBF
2356,5.215651,5.9518585,1.8036891,LRHB
2357,7.604986,6.739278,1.6609535,LRHB
2358,7.741381,9.211681,5.5579476,HRBF
2359,1.3286908,2.430101,7.100305,HRVP
2360,1.3687831,2.6200376,3.9336195,HRVP
2361,3.6899006,3.5642245,2.0387273,LRHB
2362,5.004921,7.139913,4.2439876,HRBF
2363,-0.952858,3.991878,8.006719,HRVP
2364,4.3177304,2.4154522,1.8612772,HRIR
2365,2.4618769,5.0351677,6.0724907,HRBF
2366,3.2201915,8.1232605,8.889685,LRMP
2367,4.5135736,2.77243,4.266075,HRBF
2368,4.485151,3.5944922,4.467223,HRBF
2369,3.2051728,4.689132,2.4305637,LRHB
2370,5.318644,1.6840779,3.2962208,HRIR
2371,1.8885717,9.688651,4.8407664,LRMP
2372,4.2575803,4.4871674,2.7264075,HRBF
2373,5.8901896,3.816819,3.6610057,HRBF
2374,2.876306,6.460058,4.7711487,HRBF
2375,6.7531767,6.3798223,5.6018004,HRBF
2376,6.39194,8.135067,3.4814508,VLR
2377,5.416561,9.179109,3.3825016,LRMP
2378,3.3334424,11.609063,3.1287258,LRMP
2379,5.5556254,11.528383,2.8810716,VLR
2380,6.9250646,7.1832347,6.214602,HRBF
2381,4.3535094,5.601614,6.7028027,HRBF
2382,2.59713,9.882506,3.1169794,LRMP
2383,6.0982156,9.905215,3.4095223,VLR
2384,7.6559544,7.218459,3.22932,HRBF
2385,7.1746902,7.5021825,2.8160696,HRBF
2386,8.486478,9.677667,4.1072044,VLR
2387,3.3029835,5.725553,7.938051,HRBF
2388,5.525315,6.6107607,1.678905,LRHB
2389,7.831915,11.881618,3.6701958,VLR
2390,6.2986317,3.197407,2.2595382,HRIR
2391,8.339512,9.371377,2.4176097,VLR
2392,1.0569464,7.3502383,4.786973,HRVP
2393,5.3793697,7.5549774,7.057616,HRBF
2394,0.9979811,7.6220727,4.961097,LRMP
2395,4.9317703,11.444576,6.1866093,VLR
2396,1.3334397,7.7205343,6.3201094,LRMP
2397,2.9514282,3.9565501,4.6942453,HRVP
2398,5.8325243,8.122467,1.2030896,LRHB
2399,6.5788646,7.8973784,4.4149513,HRBF
2400,4.731508,1.2516578,1.0224553,HRIR
2401,2.0397365,4.9197536,7.788379,HRVP
2402,3.3872848,5.5180407,5.912379,HRBF
2403,6.9307055,12.988975,3.5378685,VLR
2404,2.1628387,8.287154,2.974703,LRMP
2405,3.1180615,6.9749827,6.9853044,HRBF
2406,6.1679473,5.013707,5.4758677,HRBF
2407,0.46810576,7.71821,4.268905,LRMP
2408,2.220592,6.0557985,4.066554,HRBF
2409,-0.79600036,7.4743853,7.030889,LRMP
2410,2.2947083,8.468865,4.2040343,LRMP
2411,4.082756,3.466912,-0.017964946,LRHB
2412,3.4991274,7.7443604,2.6327045,LRHB
2413,6.234531,5.5760536,5.867388,HRBF
2414,3.81796,5.097508,4.3905625,HRBF
2415,5.0897384,9.403061,3.849958,VLR
2416,3.7271416,11.765011,3.4895878,LRMP
2417,4.437607,2.4498432,5.230572,HRBF
2418,8.302238,9.266978,2.8337984,VLR
2419,3.6587906,4.8222904,1.4927835,LRHB
2420,4.4834957,7.467797,4.504187,HRBF
2421,6.552769,9.414172,4.2126527,VLR
2422,2.1944559,7.948841,7.7306027,LRMP
2423,3.3111603,9.138919,5.659062,LRMP
2424,1.803368,5.6928744,4.288474,LRMP
2425,5.826058,5.8339357,4.9690065,HRBF
2426,2.998689,11.900861,4.9711957,LRMP
2427,4.5269833,8.743356,5.9701743,LRMP
2428,1.768126,5.7587094,3.939284,LRMP
2429,4.6787724,8.569676,0.77572227,LRHB
2430,1.2337306,10.146527,4.7487106,LRMP
2431,1.7717363,10.627169,4.4871078,LRMP
2432,4.584128,11.22002,5.448042,VLR
2433,2.2905567,11.557814,2.6474645,LRMP
2434,5.0676837,9.263546,7.802055,VLR
2435,2.7389517,6.8538294,8.279362,LRMP
2436,5.470866,8.528758,7.1467743,HRBF
2437,2.424957,8.508003,4.7697725,LRMP
2438,1.5671544,11.425626,2.0607252,LRMP
2439,5.2858663,10.063974,1.6732552,VLR
2440,1.5174534,7.502818,6.166063,LRMP
2441,3.7444448,12.0851345,4.647545,LRMP
2442,8.006581,8.213633,3.5028398,VLR
2443,4.2351956,6.703416,4.9081798,HRBF
2444,3.3397887,7.3844056,5.11055,LRMP
2445,0.6672869,8.529361,6.8135138,LRMP
2446,2.8145475,6.8313203,0.15274361,LRHB
2447,2.4964244,5.407018,1.6545942,LRHB
2448,1.653892,11.460385,2.7140684,LRMP
2449,1.289207,5.9329777,6.380376,LRMP
2450,1.0028987,6.402574,6.5974264,LRMP
2451,5.15245,2.3302622,0.3300699,HRIR
2452,4.4292617,12.130751,2.174803,VLR
2453,1.2949009,8.845429,3.6304946,LRMP
2454,0.7218627,2.7562587,6.724742,HRVP
2455,3.453826,3.0661788,1.3900964,LRHB
2456,2.6979594,7.789032,5.075027,LRMP
2457,2.295838,7.161891,5.018368,LRMP
2458,4.3310957,6.3564515,6.837843,HRBF
