,x,y,z,cluster_labels_baseline
3810,1.7519957,0.4645749,5.356579,VLR
3811,6.5664434,3.2841814,5.402687,LRMP
3812,4.4476137,-0.113595776,4.892086,VLR
3814,11.06278,3.5046663,6.6194544,HRVP
3815,-0.0889258,1.2969649,6.1475115,VLR
3816,4.33093,0.23644044,4.357534,LRMP
3817,8.371992,2.3369365,7.504719,LRMP
3818,5.440722,4.795955,9.06474,HRBF
3819,4.5710754,0.8251128,5.446477,LRMP
3820,1.6955117,0.7766225,7.0106297,VLR
3821,-0.35971144,0.14150046,7.1545234,VLR
3822,7.676925,2.9368773,6.963938,LRMP
3823,1.1731553,3.54348,4.208988,VLR
3824,3.6529222,4.3115816,4.388102,LRHB
3825,8.117581,4.386603,3.654664,LRHB
3826,8.783917,5.733259,4.2110744,HRVP
3827,7.170363,2.6607056,5.4323735,LRMP
3828,7.7342987,2.2619941,5.832203,LRMP
3829,8.150505,3.8914714,6.83617,HRVP
3830,5.606399,2.1792,9.1825485,LRMP
3831,7.124401,4.037407,8.731312,HRBF
3832,5.1366315,0.41532564,6.4218655,LRMP
3833,1.7925415,-2.1854427,5.874618,VLR
3834,3.7975793,-0.011806251,7.055691,LRMP
3835,6.8767953,0.12441862,4.574072,LRMP
3836,9.758434,4.109874,5.3910246,HRVP
3837,1.4598079,0.69961226,4.7156725,VLR
3838,8.053031,3.9140403,7.5311046,HRVP
3839,4.5657415,-0.7705353,7.914896,LRMP
3840,3.1694312,2.8225794,4.3466015,VLR
3841,8.968789,3.891249,7.054394,HRVP
3842,1.0104702,0.17368966,3.6467357,VLR
3843,-0.13838147,-2.3742533,5.4399533,VLR
3844,3.5265408,4.7891088,1.1772848,LRHB
3845,3.5536897,-0.6934878,3.0036964,LRMP
3846,4.7518373,7.80486,7.08217,HRBF
3847,4.4447927,5.46149,3.9116502,LRHB
3848,7.6964846,0.45777306,5.9340544,LRMP
3849,3.4423542,-2.0518138,6.7660484,LRMP
3850,5.6188354,0.76732963,7.2482524,LRMP
3851,7.517727,8.288168,5.9466014,HRIR
3852,4.96134,0.36842677,6.4882383,LRMP
3853,5.849349,-0.32984215,7.42836,LRMP
3854,9.3227005,6.967875,6.815282,HRVP
3855,8.912443,3.5184505,6.738973,HRVP
3856,-1.0928872,-0.07360247,5.5223045,VLR
3857,4.301267,-2.2431262,6.0167675,LRMP
3858,0.22952239,-2.1076307,5.9942102,VLR
3859,7.3159523,9.563068,5.4576216,HRIR
3860,3.3685782,-1.8611499,6.477034,VLR
3861,8.177231,0.5079452,7.2483425,LRMP
3862,2.240057,1.4683673,5.100922,VLR
3863,2.7420073,1.2496738,4.079397,VLR
3864,9.43173,4.5697145,7.1388335,HRVP
3865,3.246216,0.4010602,6.284304,VLR
3866,0.23653689,-1.9433128,4.197262,VLR
3867,-0.6620088,-2.363805,4.777977,VLR
3869,-0.33071008,-0.8141419,4.8508286,VLR
3870,6.4799385,3.1642182,6.9399076,LRMP
3871,0.24046664,-2.4212675,5.2669477,VLR
3873,5.424677,0.07549003,4.7842193,LRMP
3874,5.028349,-0.21866645,8.14186,LRMP
3875,6.47959,1.9813105,9.046279,LRMP
3876,-1.4112561,-0.5287894,5.588663,VLR
3877,6.36871,0.68024474,5.3686757,LRMP
3878,5.8403583,7.6708617,7.0637145,HRBF
3879,8.259601,3.152021,7.0670033,HRVP
3880,1.9514054,3.0693083,3.005396,VLR
3881,5.641973,1.0710663,6.0681396,LRMP
3882,1.6019092,1.5703856,4.9726973,VLR
3884,10.695074,3.6999545,6.11135,HRVP
3885,1.4833928,1.8538042,6.5612016,VLR
3886,3.9499664,-0.62206334,4.6730814,VLR
3887,6.125613,1.1247087,5.89357,LRMP
3888,-0.62415415,-1.6456574,4.8259892,VLR
3889,3.363087,-2.2368906,4.6468163,LRMP
3890,3.2838073,-0.59845227,8.394631,LRMP
3891,5.219887,2.8078113,9.217445,HRBF
3892,-0.82522416,-0.115322955,4.399634,VLR
3893,-0.33447498,0.3971879,4.8208365,VLR
3894,8.229326,0.30821273,6.669677,LRMP
3895,9.144175,4.949037,5.6861486,HRVP
3896,3.5579531,-1.9749128,5.429181,LRMP
3897,6.998407,8.736595,6.0744605,HRIR
3898,-0.7121925,-1.5052961,4.9953604,VLR
3899,-0.571293,-0.8248301,3.240349,VLR
3900,7.0852556,5.3908935,8.218166,HRBF
3901,1.720431,2.740123,6.7573457,HRBF
3902,-0.32771936,-0.012970933,4.564785,VLR
3903,3.4424016,0.1312565,5.376185,VLR
3904,6.3398967,3.2942264,9.440112,LRMP
3906,4.6500983,-1.3999687,5.965095,LRMP
3907,1.9468011,2.8655002,7.574778,HRBF
3908,7.023108,0.4210944,5.7600703,LRMP
3909,3.3545706,3.2544992,7.686874,HRBF
3910,-0.5101271,-1.1636175,5.7641554,VLR
3911,1.9679742,-0.12836234,3.3565583,VLR
3912,2.278459,4.73355,4.862518,HRBF
3913,7.5655475,5.283091,2.2277098,LRHB
3914,10.601119,4.789256,6.556554,HRVP
3915,2.6168993,1.2590685,6.0570602,LRMP
3916,2.726991,1.5557132,9.016744,VLR
3917,6.8626246,5.6730485,7.998485,HRBF
3918,0.8458548,-2.598568,4.4079494,VLR
3919,5.4842825,2.8631673,9.279638,LRMP
3920,4.1708198,0.43746042,8.687147,LRMP
3921,6.860745,4.423932,5.9678445,LRMP
3922,0.6878755,-0.5586665,5.6524134,VLR
3923,-0.07795006,-2.1658165,6.403481,VLR
3924,2.264619,3.7608259,5.08738,VLR
3925,5.3250656,2.1837063,7.686846,LRMP
3926,-0.6720281,-2.682452,4.922786,VLR
3928,5.1395607,-0.03642814,6.8207707,LRMP
3929,1.6481624,-1.2726971,3.583216,VLR
3931,-0.3455646,-1.7754554,5.8648505,VLR
3932,2.456485,0.4274268,4.425433,VLR
3933,1.097043,3.4253826,5.9974413,VLR
3934,6.4008956,4.309758,9.488928,HRBF
3935,1.1845394,-0.04840174,8.055514,VLR
3936,2.095999,-0.08390256,4.3072424,VLR
3937,4.2097855,6.218519,6.0377116,HRBF
3938,9.55105,4.3923144,6.4967036,HRVP
3939,0.39892265,-0.8329299,7.4532003,VLR
3940,7.0068707,7.359695,8.0809965,HRBF
3941,5.7110543,1.8875904,7.814912,LRMP
3942,4.873187,8.685556,5.4197245,HRBF
3943,-0.70912856,-2.1696131,6.0331764,VLR
3944,-0.16952285,-1.1241066,6.1278524,VLR
3945,3.1318703,4.931848,5.963888,HRBF
3946,5.7306967,0.11547148,7.1429462,LRMP
3947,4.415387,0.32291055,7.1595783,LRMP
3948,5.5603666,-1.6362174,6.0915833,LRMP
3950,-0.09278471,-2.159202,5.5279584,VLR
3951,3.1060934,-0.95995986,4.669405,LRMP
3952,10.830793,3.5173838,6.702591,HRVP
3953,5.9871306,0.9654872,8.083961,LRMP
3954,7.06181,2.314171,5.869216,LRMP
3955,6.1374254,5.4272575,5.4818583,HRBF
3957,-0.19245863,-0.99168134,6.654961,VLR
3958,6.233192,5.043312,2.2922964,LRHB
3959,6.0204206,2.3586454,9.283451,LRMP
3960,3.5327096,0.30333132,8.247342,LRMP
3961,4.53607,3.196886,4.4019036,LRMP
3962,1.9652712,1.7003247,5.6757627,VLR
3963,0.39356628,1.3978741,7.436603,VLR
3964,6.9724526,7.870579,7.210396,HRBF
3965,5.4452033,-1.8143644,6.473484,LRMP
3966,9.237067,7.3789587,6.252538,HRVP
3967,1.6633354,3.0971842,4.5625696,VLR
3968,-0.52710795,-0.5709467,3.030624,VLR
3969,1.3733597,1.9185578,2.7991824,VLR
3970,7.711823,3.06644,7.5685654,LRMP
3971,2.7116814,0.9048787,8.066644,VLR
3972,6.5447645,5.1323237,4.067001,LRHB
3973,-1.3141546,-0.6126033,5.9107904,VLR
3974,5.152852,7.135962,5.9917297,HRBF
3975,1.273776,-2.5467944,6.3182497,VLR
3976,8.202422,3.5052316,6.9526854,HRVP
3977,-1.1075717,-1.0090705,4.8925166,VLR
3978,6.429901,4.5249076,5.3925095,HRBF
3979,4.175502,1.4825901,5.9506855,VLR
3980,5.241064,3.85515,8.477219,HRBF
3981,8.172773,4.8629413,6.370495,HRVP
3982,7.6409297,3.9146352,7.38437,HRVP
3983,1.9102488,0.1622695,2.7464564,VLR
3984,6.8871593,-0.0100171445,7.115243,LRMP
3985,0.027252927,-0.40989688,6.944261,VLR
3986,1.4720042,1.1168252,5.291056,VLR
3987,0.15628311,2.1491697,4.6117954,VLR
3988,4.980612,2.408394,7.1778975,HRBF
3989,7.553488,2.3487518,7.660058,LRMP
3990,5.1292715,2.477612,6.809172,LRMP
3991,2.9286866,0.313435,5.561711,VLR
3992,2.7210891,-1.7270173,6.537919,LRMP
3993,8.137169,0.59916496,7.349299,LRMP
3994,5.0224967,0.28344557,7.9534416,LRMP
3995,7.5527267,0.63337296,4.588828,LRMP
3996,2.2950783,-0.92205673,7.9498415,VLR
3998,7.989102,4.568691,8.359897,HRVP
3999,6.2306533,2.4859362,8.741294,LRMP
4000,5.162319,5.2065005,7.217177,HRBF
4001,7.4607306,-0.0658219,6.8646603,LRMP
4002,6.8875694,2.9480205,7.764971,LRMP
4004,7.760381,3.3584578,8.239537,LRMP
4005,6.623242,1.57837,4.4360642,LRMP
4006,1.795575,0.937706,4.5963745,VLR
4007,-0.5528993,-0.24875411,3.2997742,VLR
4009,5.0899043,-0.77787876,7.807258,LRMP
4011,6.4897833,0.1329457,5.9705415,LRMP
4012,3.9695678,5.199057,2.4433446,LRHB
4013,5.250851,1.213428,7.4872556,LRMP
4014,2.6015952,-0.807863,5.370002,VLR
4015,4.384908,-0.4530514,4.375194,LRMP
4016,1.9124281,0.03675457,8.29313,VLR
4018,6.4296093,1.4784768,7.12415,LRMP
4019,-0.2282038,2.0405936,6.109042,VLR
4020,2.6264646,0.69505197,3.6615858,VLR
4021,5.0948734,-1.3997009,7.213857,LRMP
4022,1.639465,-0.62409115,4.372107,VLR
4023,3.9143777,5.15677,0.34602237,LRHB
4024,4.387378,1.7573979,8.657824,LRMP
4025,7.883288,3.4165683,6.925587,LRMP
4027,-0.17612858,-0.63451767,5.563133,VLR
4028,4.4808006,0.71234304,7.1608634,LRMP
4029,1.6623912,-0.65940595,6.838893,VLR
4030,4.0503473,-0.737328,6.155704,LRMP
4031,8.933528,5.8369093,7.0428624,HRVP
4032,2.205913,0.068634816,7.9899955,VLR
4033,9.147332,1.6158414,7.263484,LRMP
4034,3.3935664,-1.2009269,4.6905265,VLR
4035,7.630173,0.846793,7.992342,LRMP
4036,0.08831321,2.2708116,5.9615407,VLR
4037,-0.537833,-2.3804393,4.8934317,VLR
4038,2.4419394,0.88043594,4.771547,VLR
4039,7.4260283,0.029031029,7.1262155,LRMP
4040,-1.0294493,-1.7346839,5.8953466,VLR
4041,6.3324203,6.916186,6.009907,HRBF
4043,9.330784,8.158916,4.7389145,HRVP
4044,5.4358816,1.0887946,4.5302052,LRMP
4045,2.294488,0.83099335,5.859336,VLR
4046,6.4011817,7.892501,1.5726008,LRHB
4047,5.290815,5.5510077,7.2718873,HRBF
4048,3.307551,-0.97471386,3.05143,VLR
4049,1.9515493,-0.50690836,4.0645785,VLR
4050,1.062927,1.2465619,6.341791,VLR
4051,5.3016257,1.5554626,7.9342194,LRMP
4052,7.4627824,7.2016597,5.902652,HRVP
4053,0.100432575,1.5596071,4.9110866,VLR
4054,5.367234,7.015744,5.147125,HRBF
4056,4.996158,-1.824576,4.8528595,LRMP
4057,2.2607331,0.5549018,7.9596896,VLR
4058,3.4825659,1.7817143,8.980528,HRBF
4059,7.0194364,5.7577286,4.12898,LRHB
4060,8.19751,1.4195588,6.5224543,LRMP
4061,3.4092097,-1.5593002,6.6972437,LRMP
4062,4.148774,1.3916636,6.6686153,VLR
4063,2.2995965,5.2191916,4.486388,HRBF
4064,5.9553885,3.4673955,7.8700566,HRBF
4065,-0.27663225,-2.6627,5.054798,VLR
4066,-0.5616783,-0.99859875,6.5477614,VLR
4068,6.6005597,9.821092,4.838512,HRIR
4069,3.7460954,5.7003274,6.9518538,HRBF
4070,4.559293,-1.6060163,6.911354,LRMP
4071,-0.8200765,-0.48755535,4.5779943,VLR
4072,2.6346576,2.7235081,8.122095,HRBF
4073,4.9085903,4.536024,5.925124,HRBF
4074,3.1096342,-1.675744,5.1335998,VLR
4075,7.086416,0.26825687,7.5766144,LRMP
4076,7.470381,3.6545749,5.387131,HRVP
4077,2.9590483,-0.3286205,8.519668,VLR
4078,6.031486,5.6669164,6.7724276,HRBF
4079,5.2941976,3.6244495,9.51002,HRBF
4080,3.8827527,1.0695848,8.828403,LRMP
4082,8.951728,2.085151,5.6863213,LRMP
4083,9.531549,7.810275,6.5719266,HRVP
4084,2.3782473,6.2592525,5.3251987,HRBF
4085,2.4248707,-2.42795,5.2591248,VLR
4086,7.002384,7.6994433,7.3996544,HRBF
4087,5.0809674,1.3138938,8.771292,LRMP
4088,3.1185484,-0.1350288,5.962035,LRMP
4089,5.8334527,0.8267581,7.0514126,LRMP
4090,1.0166761,1.3730563,6.6831937,VLR
4091,2.5481896,4.006274,5.4933577,HRBF
4092,0.9823451,-0.5516078,2.9507282,VLR
4093,-0.6504382,-0.44383663,6.809555,VLR
4094,5.53263,1.6327621,6.3689294,LRMP
4095,-0.9483768,-1.5973922,4.5178895,VLR
4096,2.5647223,3.212222,7.951937,HRBF
4097,6.6378436,2.9345422,7.101375,LRMP
4098,-0.8029164,-1.0391747,3.5167007,VLR
4099,-0.769263,-1.8769332,6.257185,VLR
4100,-0.52218443,0.2356485,4.471008,VLR
4101,8.816874,3.0772643,5.9858975,LRMP
4102,-0.14815322,0.24325787,4.381672,VLR
4103,5.2635536,5.46486,4.3021717,LRHB
4104,-0.23220879,-0.07596994,5.39984,VLR
4105,2.9177606,0.79053396,4.7780757,LRMP
4106,5.709104,3.3737667,6.8535314,HRBF
4107,6.5405083,7.8884587,6.746173,HRBF
4108,2.7472508,1.5945598,2.1642509,VLR
4110,5.805891,5.4203296,9.332897,HRBF
4111,-0.43721756,-1.1377604,5.9579496,VLR
4112,1.383607,4.159928,4.005418,VLR
4114,5.7395716,4.749482,6.3500857,HRBF
4116,6.687504,9.90639,5.158174,HRIR
4117,6.677539,3.9163272,7.5675144,LRMP
4118,7.7769313,1.081505,6.6924644,LRMP
4119,1.4566638,-0.97766423,5.5653214,VLR
4120,3.0483234,-0.44729263,8.253593,LRMP
4121,5.378739,2.4635565,7.078928,LRMP
4122,3.907345,4.7436366,8.813083,HRBF
4123,-0.009596619,0.9205267,5.0304255,VLR
4124,0.7701114,-1.5602508,7.189081,VLR
4125,1.1565443,-1.2398629,7.4619875,VLR
4126,0.3009405,1.4996976,6.2452416,VLR
4127,0.50850856,1.659469,5.8441772,VLR
4128,10.751327,3.256872,6.6869235,HRVP
4129,2.4774477,2.2549205,9.042882,VLR
4130,3.5214639,5.65722,8.326433,HRBF
4131,8.416029,4.6266837,5.073153,HRVP
4132,4.764794,1.0778663,7.5159645,LRMP
4133,10.993318,3.7371104,5.9953976,HRVP
4134,6.9408207,3.4059987,4.40879,LRMP
4135,-0.603866,-1.2900167,3.5734453,VLR
4136,6.1227965,0.6938169,5.645399,LRMP
4137,6.7415934,5.200332,2.3594933,LRHB
4138,0.9883382,0.4251524,2.9742634,VLR
4139,4.094352,0.9510774,6.138091,LRMP
4140,2.7595434,-0.50419176,7.7013073,VLR
4141,1.9072069,2.2442238,8.399945,HRBF
4142,2.338157,2.223913,7.5504746,HRBF
4144,-0.3723775,-1.5599923,4.025975,VLR
4145,3.1500392,-0.13244565,4.2533693,VLR
4146,7.402523,6.086968,8.730059,HRBF
4147,1.3426378,-2.2509012,5.9851446,VLR
4149,7.0132813,6.433135,8.058008,HRVP
4150,9.369373,5.2201333,5.1084538,HRVP
4151,3.3195257,-1.4868743,4.677264,VLR
4152,5.7410374,-1.5077287,6.439966,LRMP
4153,6.6351914,8.207632,6.6996818,HRBF
4154,5.9688654,-0.13213913,5.9113646,LRMP
4155,2.8814178,4.883095,7.4009166,HRBF
4157,4.216113,0.20168954,6.61587,LRMP
4158,-0.76636535,-1.6717775,6.5832767,VLR
4159,8.970478,8.021772,6.9393415,HRVP
4161,-0.12537503,-2.8544924,5.0296154,VLR
4162,2.4523401,-0.6057976,8.060462,LRMP
4163,1.6706318,0.7986668,3.6163526,VLR
4164,-0.39398074,-1.3180848,5.1078386,VLR
4165,7.19667,2.656075,4.599379,LRMP
4166,2.903967,-0.29185542,2.739305,VLR
4167,5.6230407,0.8398171,6.6858745,LRMP
4168,7.880795,0.94716567,6.484134,LRMP
4169,4.157942,6.401924,4.4860296,LRHB
4170,-0.5660893,-0.02032807,5.41276,VLR
4171,-0.2011267,-1.5028374,4.0884986,VLR
4172,11.141227,3.7238414,6.361759,HRVP
4173,2.974049,-0.9408348,6.43728,VLR
4174,6.2555327,2.9942107,8.536681,LRMP
4175,-0.74134696,-1.1202039,5.9667525,VLR
4176,0.114181206,1.0164697,5.0814786,VLR
4177,2.7614443,0.44072294,2.5454373,VLR
4178,1.3149567,-2.8192582,5.370422,VLR
4179,0.57160306,1.3510756,5.8617477,VLR
4180,1.9168892,-2.31143,4.078288,VLR
4181,5.8365483,4.021634,7.807763,HRBF
4182,6.8249345,3.5315163,8.865666,LRMP
4183,5.888801,6.387854,8.854842,HRBF
4184,4.897546,-2.1234217,5.9463444,LRMP
4185,2.5753164,4.324396,5.6008987,HRBF
4186,4.121898,-0.052026823,5.7575097,VLR
4187,3.049727,-1.3602694,3.3081572,VLR
4188,2.5825138,0.3435359,4.2437916,VLR
4189,6.60816,10.149358,4.5559583,HRIR
4191,1.9468324,-0.772561,3.8132734,VLR
4192,6.5120173,3.8116474,7.759761,HRBF
4193,0.16022985,-1.9124615,4.828211,VLR
4194,4.553011,4.715678,2.441724,LRHB
4195,6.6906576,2.840805,5.376629,LRMP
4196,6.6930423,6.445535,3.751722,LRHB
4198,5.644037,6.777823,5.838666,HRBF
4199,3.154874,-2.213518,6.0600667,VLR
4200,5.342257,-1.6862048,6.503217,LRMP
4202,7.050407,0.7241441,4.080518,LRMP
4203,5.9019485,2.4421508,5.749503,LRMP
4204,6.599988,4.7194777,5.385574,HRBF
4206,5.380074,-1.6645226,5.5539856,LRMP
4207,5.149347,0.66541815,4.74488,LRMP
4208,3.9698424,-1.5871887,4.476744,LRMP
4209,4.011162,-2.2883444,5.878369,VLR
4210,1.545855,-2.1125474,6.2228518,VLR
4211,5.499069,4.0982957,6.3661056,HRBF
4212,8.567295,5.6075544,6.484162,HRVP
4213,1.8405873,4.786218,7.5747213,HRBF
4214,2.7046816,-2.133313,5.39729,VLR
4215,5.351084,-0.91380197,6.415264,LRMP
4216,4.573716,-1.5751408,4.6629763,LRMP
4217,9.5720005,3.216597,6.08934,HRVP
4218,4.032145,-1.0860761,6.8106494,LRMP
4219,6.9765253,7.512855,7.084477,HRBF
4220,-0.6400919,0.6190753,4.0006227,VLR
4221,0.5501429,-0.8999165,6.638807,VLR
4222,7.02036,0.34736776,6.6683316,LRMP
4223,2.030953,-0.47229037,4.0771813,VLR
4225,-0.4952131,-0.67939293,5.9471583,VLR
4226,8.729828,4.9092526,7.007453,HRVP
4227,8.105516,0.9478026,7.259145,LRMP
4228,6.368218,7.7668724,7.1089597,HRBF
4229,5.8276587,1.4143475,5.3740726,LRMP
4232,2.552691,5.3009105,4.40195,HRBF
4233,1.8183804,0.092945255,7.643959,VLR
4235,4.675056,-1.3738714,4.7986884,LRMP
4237,-0.4698806,-2.7552512,5.189732,VLR
4238,6.3615546,8.436273,7.084655,HRBF
4239,6.271657,0.6616684,7.899575,LRMP
4240,2.7012477,-1.9271137,6.2040296,VLR
4242,8.619777,4.5002866,7.172756,HRVP
4243,2.508444,1.2140623,7.103264,VLR
4244,1.4290371,-1.2921498,5.779582,VLR
4245,7.019617,7.109584,5.983383,HRBF
4246,-0.22590005,-1.5173172,4.434419,VLR
4247,4.513877,-2.3453777,5.3676796,LRMP
4248,3.970509,-0.98385423,7.126529,LRMP
4249,6.578683,3.9481332,9.030619,HRBF
4250,7.3943624,6.3194485,7.9731383,HRVP
4252,3.2711878,1.2085239,7.8622704,LRMP
4253,-0.5384659,-0.43123057,7.0633516,VLR
4254,1.6191112,-0.642121,7.3635764,VLR
4255,5.126863,1.1421468,8.455397,LRMP
4257,2.8695526,-0.82538843,5.627849,VLR
4258,7.336729,3.6238835,6.942821,LRMP
4259,8.376147,4.5064983,5.5241303,HRVP
4260,-0.27784356,-0.8615857,6.4392223,VLR
4261,5.9499526,3.0530503,9.231173,LRMP
4262,5.628793,4.1161046,9.064778,HRBF
4263,-0.035031255,1.0004112,6.6480355,VLR
4264,0.62732214,-1.321834,5.6494675,VLR
4265,3.461851,-1.6357524,6.31763,VLR
4266,0.5607458,2.6838672,4.241749,VLR
4267,8.329046,2.4659832,5.9829345,LRMP
4268,1.8762012,2.80159,8.083969,HRBF
4269,7.5523076,2.2671187,4.9706345,LRMP
4270,10.314327,5.2182093,6.108225,HRVP
4271,5.959832,1.7187915,6.053573,LRMP
4272,6.0835333,-0.15354227,6.2897663,LRMP
4273,1.869188,0.27458677,4.67894,VLR
4274,4.480094,-1.400355,5.918208,LRMP
4275,0.7302797,-2.5262349,6.170033,VLR
4276,2.067165,2.3094966,8.545423,VLR
4277,2.3861346,-1.458574,5.5138893,VLR
4278,2.2790132,0.04191067,2.798547,VLR
4279,2.5118186,1.6920198,4.958778,VLR
4280,3.0758898,5.6555877,8.779703,HRBF
4281,5.943656,0.773418,5.1605487,LRMP
4282,-0.23289016,-2.0683389,6.5025396,VLR
4283,4.1266637,-1.4558356,5.448558,LRMP
4284,4.3617268,-1.6204289,6.8704615,LRMP
4285,2.6082547,4.751189,3.8981087,LRHB
4286,5.087005,-1.3961288,6.463581,LRMP
4287,0.42379537,1.5924644,3.743427,VLR
4288,2.3861668,-0.30468708,8.237891,VLR
4289,2.373787,1.6215273,6.8027267,LRMP
4290,5.252704,0.48949882,7.3902993,LRMP
4291,1.7799503,0.62958235,7.962869,VLR
4292,2.4604974,-1.0285014,3.2755601,VLR
4293,8.083886,5.4861646,5.946883,HRBF
4294,2.5419664,-0.89643383,6.4253426,VLR
4295,0.13546707,-1.4438047,5.0230603,VLR
4296,-0.13365656,0.7822849,6.4508924,VLR
4299,4.528779,-0.43844,4.9092093,LRMP
4300,5.9362483,5.5615063,9.141743,HRBF
4301,7.8779817,3.1929352,7.272424,LRMP
4302,7.8159027,6.509311,6.4909163,HRVP
4303,6.730846,0.25029013,7.653542,LRMP
4305,6.7993975,5.5301366,0.42779142,LRHB
4306,-0.58999115,-0.03784314,5.687517,VLR
4307,5.965775,1.9893277,5.3692703,LRMP
4308,5.3993325,7.269501,4.8082795,HRBF
4309,1.9555825,-0.81212634,4.742801,VLR
4310,2.896139,1.0801836,5.731862,LRMP
4312,1.8302355,1.7318224,2.9738772,VLR
4313,1.4811101,3.7963955,4.654039,VLR
4314,1.4457558,-1.6413156,6.4855356,VLR
4315,3.1079636,-0.684341,5.833172,VLR
4316,-0.7285361,-1.8997111,5.245327,VLR
4317,5.773336,2.1187959,5.8971157,LRMP
4318,1.9928237,4.1341987,5.3349485,HRBF
4319,2.2898698,0.82382727,4.946364,LRMP
4320,1.5998082,1.9157594,5.378935,VLR
4321,6.5275126,3.7720017,5.578471,LRMP
4322,7.1812477,4.2418613,6.6969194,HRVP
4323,1.1339501,1.3876437,5.48168,VLR
4324,4.8596654,-0.24035797,4.459667,LRMP
4325,0.006457714,-0.21304798,7.1813574,VLR
4326,-0.048501536,1.0997609,4.5049663,VLR
4327,6.3385415,1.0581626,7.6516886,LRMP
4328,1.7707531,-2.10106,3.983748,VLR
4329,-0.84955674,-0.5002544,4.7644925,VLR
4330,1.6024994,1.2251487,4.604745,VLR
4331,1.6105679,0.39159045,5.050962,VLR
4333,2.6202788,3.980219,5.194152,HRBF
4334,9.495011,6.657816,4.803989,HRVP
4335,1.5422089,-2.7480657,4.808632,VLR
4337,-0.3758092,-1.2333906,3.2772613,VLR
4338,1.4525366,1.3232517,6.262274,VLR
4339,2.7062726,4.2851143,5.666988,HRBF
4340,5.132822,-0.024885487,6.538279,LRMP
4341,5.5396547,-0.94604355,5.6639543,LRMP
4343,2.9715078,1.4161106,3.0531218,LRMP
4344,5.68679,0.2589475,8.525649,LRMP
4345,4.0925283,-2.2139134,4.7560563,LRMP
4346,-0.5047751,-2.1702592,5.0749316,VLR
4347,6.0575857,-0.416656,6.773469,LRMP
4348,9.239726,7.4330754,6.997642,HRVP
4349,3.4005842,-1.4909474,5.9296603,VLR
4350,8.847908,1.5644324,6.3769336,LRMP
4351,7.3481717,3.2065454,5.9746404,LRMP
4352,8.294136,6.1806755,6.1630263,HRVP
4353,2.002887,0.9273487,4.3261976,VLR
4354,1.8827013,-2.4606774,4.5993257,VLR
4355,1.1988122,1.0378618,4.717677,VLR
4357,2.9936779,0.012078864,8.616229,LRMP
4358,8.698406,2.436755,5.476207,LRMP
4359,-0.4649536,-2.7581153,5.1112847,VLR
4360,2.8473785,-0.51077145,6.980016,LRMP
4361,5.967469,7.4980874,8.526808,HRBF
4362,2.1682181,2.2502148,7.4348493,HRBF
4363,7.51891,2.7514946,7.6171236,LRMP
4364,4.1416383,2.2952366,8.224056,HRBF
4365,8.622953,5.478898,7.3003745,HRVP
4366,5.2740145,-0.28764492,7.6086884,LRMP
4367,4.7534695,-1.7887579,6.6495123,LRMP
4368,6.666849,8.149575,5.9886374,HRIR
4369,4.375882,-0.13011776,6.5337005,LRMP
4370,0.86565036,2.976205,6.096178,VLR
4371,7.810803,6.196275,7.012808,HRVP
4372,5.037976,-0.117029585,4.528295,LRMP
4373,6.76857,4.0668797,5.5141587,LRMP
4374,5.1437654,2.1128047,9.198253,LRMP
4375,4.322976,7.2179356,5.644453,HRBF
4376,8.136351,1.8926336,7.8750234,LRMP
4377,5.6687818,0.2601681,6.869398,LRMP
4378,6.3487935,5.050334,4.453608,LRHB
4379,3.1144555,0.09031899,4.408508,LRMP
4381,5.48185,0.8413502,7.8380737,LRMP
4382,5.2629623,5.308188,6.7843447,HRBF
4383,10.477408,3.4497895,6.91408,HRVP
4385,9.242303,1.3748438,6.957427,LRMP
4386,2.648063,0.84021175,4.4478226,VLR
4387,3.3264508,-1.3504534,5.569323,VLR
4389,-0.5521483,-1.8640089,5.405856,VLR
4390,3.17031,4.9925327,5.763365,HRBF
4391,2.6542134,2.8984623,9.127255,HRBF
4392,2.540056,2.8806055,7.1284313,HRBF
4393,1.3603212,0.77286667,8.499952,VLR
4395,-0.44529814,-2.4453342,5.8059783,VLR
4396,6.6845064,6.8017507,6.838987,HRBF
4397,-0.2698708,-1.8805441,4.6909943,VLR
4398,-0.88225836,-0.3541511,6.2004094,VLR
4399,6.1359715,-1.2210104,5.906492,LRMP
4400,3.9698818,0.42894778,6.797635,LRMP
4401,-0.5902632,-1.7772249,4.095966,VLR
4402,1.8376231,2.3152468,7.14734,HRBF
4403,5.530362,0.88786954,4.607356,LRMP
4404,9.370258,1.6859154,6.7030597,LRMP
4405,3.8993478,-0.045600142,4.9390697,LRMP
4406,2.7213562,3.3813934,2.8778667,VLR
4407,5.759368,1.8824327,6.7384133,LRMP
4409,1.6053873,1.3501381,5.62483,VLR
4410,2.3203535,4.3817816,1.0985665,LRHB
4411,-0.17494471,-2.0701058,4.089519,VLR
4412,1.0496966,-0.710351,4.5050993,VLR
4413,0.36144382,1.3874297,5.5084424,VLR
4414,7.7314854,7.3402224,8.317515,HRVP
4415,2.4360783,3.782143,2.8570821,LRHB
4416,-0.2516945,-0.44797972,7.314733,VLR
4417,5.4114394,1.7263452,9.123589,LRMP
4418,10.980805,3.5426977,6.6871667,HRVP
4419,2.2273986,5.7709665,4.901224,HRBF
